patent_id,inventor_id,name,location_id
9053259,fl:ya_ln:lai-18,Ya-Chieh Lai,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
10090923,fl:yu_ln:takita-5,Yutaka Takita,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
10883384,fl:al_ln:bourdais-1,Aline Bourdais,44dd38dc-16c8-11ed-9b5f-1234bde3cd05
11950784,fl:ru_ln:seiber-2,Russell A. Seiber,f7a7a700-16c7-11ed-9b5f-1234bde3cd05
11989657,fl:ni_ln:chavoshi-1,Nikan Chavoshi,c324ce6e-16c7-11ed-9b5f-1234bde3cd05
11793968,fl:je_ln:canady-1,Jerome Canady,ef61f6aa-16c7-11ed-9b5f-1234bde3cd05
12450181,fl:mi_ln:son-34,Min Su SON,6d731d5e-49af-11ed-9879-1234bde3cd05
12374708,fl:th_ln:strasserkrauss-1,Thomas Strasser-Krauss,211618f4-16c8-11ed-9b5f-1234bde3cd05
12414845,fl:ed_ln:peire-1,Eduardo Peire,2d473668-16c8-11ed-9b5f-1234bde3cd05
11831882,fl:ya_ln:ma-108,Yanzhuo Ma,819771bb-49af-11ed-9879-1234bde3cd05
11279031,fl:ku_ln:yamamoto-12,Kunitoshi YAMAMOTO,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
11482092,fl:me_ln:beveridge-1,Meredith Beveridge,ce7f1516-16c7-11ed-9b5f-1234bde3cd05
12165639,fl:ch_ln:garg-4,Chaya Garg,dd0562d5-16c7-11ed-9b5f-1234bde3cd05
12233151,fl:ti_ln:carle-1,Tiffany CARLE,de2c96e8-16c7-11ed-9b5f-1234bde3cd05
9672880,fl:ti_ln:buck-1,Timothy Merrill Buck,a66f96ef-16c8-11ed-9b5f-1234bde3cd05
10242288,fl:pi_ln:li-38,Pingshan Li,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
10306307,fl:ja_ln:young-29,James A. Young,c6a61746-16c7-11ed-9b5f-1234bde3cd05
D959520,fl:ch_ln:su-187,Cheng-Wei Su,90e7ba7e-16c8-11ed-9b5f-1234bde3cd05
11154058,fl:ma_ln:weiss-22,Matthias WEISS,fb3f8db0-16c7-11ed-9b5f-1234bde3cd05
10627976,fl:jo_ln:masterson-8,Joseph Masterson,8166556b-16c8-11ed-9b5f-1234bde3cd05
10299811,fl:ja_ln:mcnamara-1,Jason McNamara,85090f1a-16c8-11ed-9b5f-1234bde3cd05
10061091,fl:da_ln:verheyden-2,Danny Willy August Verheyden,547065b4-16c8-11ed-9b5f-1234bde3cd05
9279277,fl:do_ln:attanasio-1,Dominique Attanasio,26c8b613-16c8-11ed-9b5f-1234bde3cd05
10335768,fl:se_ln:hong-163,Seung D. Hong,3eb30168-16c8-11ed-9b5f-1234bde3cd05
9956154,fl:th_ln:benvegnu-1,Thierry Benvegnu,44dc0f61-16c8-11ed-9b5f-1234bde3cd05
12211848,fl:ru_ln:xie-13,Ruilong Xie,08805fd5-16c8-11ed-9b5f-1234bde3cd05
9096359,fl:fa_ln:pucci-1,Fabrizio Pucci,73ebb87d-16c8-11ed-9b5f-1234bde3cd05
10267185,fl:ke_ln:wilkes-1,Kevin Wood Wilkes,5be628f1-16c8-11ed-9b5f-1234bde3cd05
10032524,fl:ja_ln:sabde-1,Jagdish Sabde,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
10237534,fl:di_ln:offenberg-1,Dirk Offenberg,20e75b5c-16c8-11ed-9b5f-1234bde3cd05
9680042,fl:sv_ln:lamprecht-1,Sven Lamprecht,3127bc40-16c8-11ed-9b5f-1234bde3cd05
9263451,fl:ta_ln:ohnuki-6,Tatsuya Ohnuki,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
11840772,fl:ry_ln:terry-1,Rylan J. Terry,52de600a-16c8-11ed-9b5f-1234bde3cd05
9879726,fl:ju_ln:reingen-1,Jürgen Reingen,6b5f440b-16c8-11ed-9b5f-1234bde3cd05
9944308,fl:ka_ln:hehle-1,Karl Mathias Hehle,8d0bf418-16c8-11ed-9b5f-1234bde3cd05
9329372,fl:ka_ln:shimomura-10,Kazuya Shimomura,b47a81f6-16c7-11ed-9b5f-1234bde3cd05
11926708,fl:ky_ln:ford-4,Kyle Ford,c6f22d47-16c7-11ed-9b5f-1234bde3cd05
11284075,fl:hi_ln:egilmez-1,Hilmi Enes Egilmez,1893009c-16c8-11ed-9b5f-1234bde3cd05
12151994,fl:ph_ln:pagnier-1,Philippe PAGNIER,462f6873-16c8-11ed-9b5f-1234bde3cd05
11396231,fl:ma_ln:kuhl-6,Marcus L. Kuhl,ce282abb-16c7-11ed-9b5f-1234bde3cd05
11494772,fl:mi_ln:james-22,Michael James,c6a63141-16c7-11ed-9b5f-1234bde3cd05
11482662,fl:to_ln:nishihara-5,Tokihiro Nishihara,42f90495-16c8-11ed-9b5f-1234bde3cd05
9158352,fl:ri_ln:crisp-2,Richard Dewitt Crisp,c43593e1-16c7-11ed-9b5f-1234bde3cd05
11039814,fl:ja_ln:bryzek-2,Janusz Bryzek,c8a494cf-16c7-11ed-9b5f-1234bde3cd05
10108762,fl:cl_ln:feger-1,Claudius Feger,69cbbd33-16c8-11ed-9b5f-1234bde3cd05
10959687,fl:er_ln:losty-1,Eric J. Losty,cdb75f7f-16c7-11ed-9b5f-1234bde3cd05
11818176,fl:si_ln:yang-79,Siying Yang,c6a61746-16c7-11ed-9b5f-1234bde3cd05
10077187,fl:yi_ln:chang-98,Yi-Hsien Chang,90e86893-16c8-11ed-9b5f-1234bde3cd05
12394954,fl:br_ln:fang-1,Brian Fang,c7b15c3f-16c7-11ed-9b5f-1234bde3cd05
10700896,fl:ke_ln:song-5,Kee-Bong Song,1893009c-16c8-11ed-9b5f-1234bde3cd05
10613228,fl:jo_ln:godbaz-1,John Peter Godbaz,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
9707561,fl:jo_ln:matear-1,Jonathan Matear,4a5af3b2-16c8-11ed-9b5f-1234bde3cd05
10122472,fl:br_ln:wall-6,Brian Wall,5fe16dc8-16c8-11ed-9b5f-1234bde3cd05
D1005753,fl:ji_ln:tong-21,Jiancheng Tong,34b581cd-16c8-11ed-9b5f-1234bde3cd05
D1016917,fl:ji_ln:zhu-407,Jiarui Zhu,679d801e-49af-11ed-9879-1234bde3cd05
11154229,fl:ra_ln:gavas-1,Rahul Dasharath Gavas,382d56bc-16c8-11ed-9b5f-1234bde3cd05
9758380,fl:ji_ln:park-337,Jintaek Park,755a4911-16c8-11ed-9b5f-1234bde3cd05
9519860,fl:pa_ln:dlugosch-1,Paul Dlugosch,c1ee99a6-16c7-11ed-9b5f-1234bde3cd05
9238664,fl:ka_ln:tsuchida-22,Kazuhiro Tsuchida,64933d22-16c8-11ed-9b5f-1234bde3cd05
10686852,fl:di_ln:gowda-1,Dinesh Kapani Gowda,f143d746-16c7-11ed-9b5f-1234bde3cd05
10352732,fl:jo_ln:eckrich-2,Jörg Eckrich,271b6546-16c8-11ed-9b5f-1234bde3cd05
12417557,fl:ta_ln:lee-57,Tae Jin LEE,3eb30168-16c8-11ed-9b5f-1234bde3cd05
11722367,fl:mo_ln:parthasarathy-1,Mohan Parthasarathy,c6a61746-16c7-11ed-9b5f-1234bde3cd05
9140276,fl:va_ln:griffiths-1,Vaughn A. Griffiths,c42376cb-16c7-11ed-9b5f-1234bde3cd05
11021607,fl:ad_ln:zambova-1,Adriana P Zambova,eca9c9d0-16c7-11ed-9b5f-1234bde3cd05
10858005,fl:da_ln:wishin-1,David J. Wishin,eddeb29b-16c7-11ed-9b5f-1234bde3cd05
10758118,fl:ho_ln:chen-36,Howard E. Chen,13f05eea-16c8-11ed-9b5f-1234bde3cd05
D752965,fl:mi_ln:blaney-1,Michael P. Blaney,ebd2408c-16c7-11ed-9b5f-1234bde3cd05
D763725,fl:mi_ln:silvanto-3,Mikael Silvanto,4affd925-16c8-11ed-9b5f-1234bde3cd05
11194578,fl:cl_ln:kucharski-1,Cliff Kucharski,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
D1067085,fl:ja_ln:gilley-1,Jason Corbett Gilley,c312f03a-16c7-11ed-9b5f-1234bde3cd05
9338200,fl:hy_ln:kang-159,Hyun Chul KANG,3eb30168-16c8-11ed-9b5f-1234bde3cd05
12376372,fl:mi_ln:yeh-39,Ming-Hsi Yeh,90eaa921-16c8-11ed-9b5f-1234bde3cd05
10658993,fl:ge_ln:paulik-1,George Paulik,df5dffc5-16c7-11ed-9b5f-1234bde3cd05
10745920,fl:li_ln:lu-69,Lida Lu,f7ccc69c-16c7-11ed-9b5f-1234bde3cd05
12312162,fl:st_ln:dunn-9,Steven Bryan Dunn,c3248700-16c7-11ed-9b5f-1234bde3cd05
12054908,fl:ry_ln:masuda-6,Ryohei MASUDA,8a6b93a0-16c8-11ed-9b5f-1234bde3cd05
11270810,fl:no_ln:nogami-1,Noriaki Nogami,42f90495-16c8-11ed-9b5f-1234bde3cd05
12045885,fl:ke_ln:sampson-3,Kevin Sampson,1831a2a8-16c8-11ed-9b5f-1234bde3cd05
12368034,fl:hi_ln:gunji-2,Hiroyuki Gunji,b6d74843-16c7-11ed-9b5f-1234bde3cd05
9448095,fl:mi_ln:maher-6,Michael D. Maher,cdfae8cc-16c7-11ed-9b5f-1234bde3cd05
12479177,fl:fr_ln:rouyet-1,Francois Rouyet,442df657-16c8-11ed-9b5f-1234bde3cd05
11437457,fl:yu_ln:wei-65,Yulong Wei,3b444e27-16c8-11ed-9b5f-1234bde3cd05
9131611,fl:ta_ln:sakai-44,Tadashi Sakai,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
12134428,fl:pr_ln:shankar-7,Prabhu Shankar,1c25e31c-16c8-11ed-9b5f-1234bde3cd05
9983483,fl:fr_ln:schlesener-1,Frank Schlesener,6571778f-16c8-11ed-9b5f-1234bde3cd05
9043781,fl:le_ln:williamson-2,Leigh Williamson,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
10194565,fl:hu_ln:zhao-18,Huasheng Zhao,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
11010143,fl:ra_ln:bakthavachalam-1,Ramachandran Bakthavachalam,c31f4b00-16c7-11ed-9b5f-1234bde3cd05
D963654,fl:we_ln:yan-44,Wei Yan,975bb509-49af-11ed-9879-1234bde3cd05
10389777,fl:su_ln:jung-52,Sung-kyu Jung,3eb3274f-16c8-11ed-9b5f-1234bde3cd05
9063041,fl:pa_ln:spooner-1,Patrick McCoy Spooner,05e3ea25-16c8-11ed-9b5f-1234bde3cd05
12509266,fl:ka_ln:missoum-1,KARIM MISSOUM,48f847b4-16c8-11ed-9b5f-1234bde3cd05
D938849,fl:mo_ln:anderson-3,Molly Anderson,4affd925-16c8-11ed-9b5f-1234bde3cd05
D838383,fl:yu_ln:koiso-1,Yuichi Koiso,42f90495-16c8-11ed-9b5f-1234bde3cd05
9048942,fl:jo_ln:hershey-2,John R. Hershey,0b2db200-16c8-11ed-9b5f-1234bde3cd05
9972802,fl:hi_ln:taka-3,Hideo Taka,932fb003-16c8-11ed-9b5f-1234bde3cd05
12099447,fl:ro_ln:gattuso-1,Roberto Gattuso,21057cd0-16c8-11ed-9b5f-1234bde3cd05
11148857,fl:xi_ln:liu-420,Xiaojia Liu,dbb5f090-16c7-11ed-9b5f-1234bde3cd05
10110536,fl:jo_ln:vincent-30,Jonathan Vincent,4affd925-16c8-11ed-9b5f-1234bde3cd05
10846014,fl:ka_ln:kumar-33,Karthik Kumar,90fc1193-16c8-11ed-9b5f-1234bde3cd05
11549407,fl:hi_ln:takahashi-78,Hiroshi Takahashi,0f50cc5f-16c8-11ed-9b5f-1234bde3cd05
12250800,fl:mi_ln:lim-11,Min Suet Lim,9de4c5e9-49af-11ed-9879-1234bde3cd05
9739754,fl:an_ln:banks-1,Anton G. Banks,0e41114f-16c8-11ed-9b5f-1234bde3cd05
11223211,fl:be_ln:dittmer-1,Bernd Dittmer,5e6372b4-16c8-11ed-9b5f-1234bde3cd05
9061825,fl:al_ln:ring-1,Allan Ring,4f1905a2-16c8-11ed-9b5f-1234bde3cd05
11661402,fl:ro_ln:mease-2,Ronnie C. Mease,fb52205e-16c7-11ed-9b5f-1234bde3cd05
11881403,fl:ay_ln:higuchi-2,Ayumi HIGUCHI,881ecc4c-16c8-11ed-9b5f-1234bde3cd05
11081718,fl:br_ln:valdes-1,Bruno A. Valdes,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
11914480,fl:ch_ln:manjunath-3,Chinmaya Manjunath,13f05eea-16c8-11ed-9b5f-1234bde3cd05
10703640,fl:nu_ln:martingarcia-1,Nuria Martín García,69672797-16c8-11ed-9b5f-1234bde3cd05
9472240,fl:bo_ln:chen-46,Bo-Hao Chen,b5c9a039-16c7-11ed-9b5f-1234bde3cd05
9486953,fl:ch_ln:nishio-3,Chikara Nishio,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
10212203,fl:an_ln:champagne-4,Andrew F. Champagne,0e4086dc-16c8-11ed-9b5f-1234bde3cd05
12159066,fl:ha_ln:azechi-1,Haruka AZECHI,8bf1423e-16c8-11ed-9b5f-1234bde3cd05
D958532,fl:kj_ln:ekman-2,Kjell Ferdinand Ekman,15c69712-16c8-11ed-9b5f-1234bde3cd05
10530030,fl:ch_ln:jou-2,Chewn-Pu Jou,90eaa921-16c8-11ed-9b5f-1234bde3cd05
12288558,fl:lu_ln:vegazayas-1,Luis R. Vega Zayas,96952776-49af-11ed-9879-1234bde3cd05
9792215,fl:se_ln:gadelrab-1,Serag Gadelrab,14c51a71-16c8-11ed-9b5f-1234bde3cd05
11182781,fl:jo_ln:castinado-1,Joseph Benjamin Castinado,ca3e8935-16c7-11ed-9b5f-1234bde3cd05
9171953,fl:ja_ln:lee-489,Jae Gon Lee,8801128f-16c8-11ed-9b5f-1234bde3cd05
9374166,fl:mi_ln:frankel-4,Michael Y. Frankel,99a9a88c-16c8-11ed-9b5f-1234bde3cd05
11118372,fl:re_ln:mast-2,Rexford R. Mast,f6a17c30-16c7-11ed-9b5f-1234bde3cd05
11220693,fl:ak_ln:kondo-1,Akihiko Kondo,9df03fac-16c8-11ed-9b5f-1234bde3cd05
9476569,fl:ra_ln:altamimi-1,Rashid Mohammed Altamimi,62095aff-16c8-11ed-9b5f-1234bde3cd05
12008394,fl:ru_ln:huang-124,Rundong Huang,c39d6412-16c7-11ed-9b5f-1234bde3cd05
11445189,fl:ju_ln:nam-51,Jung Hak Nam,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
9561799,fl:jo_ln:kim-505,Jonggap Kim,9ded7488-16c8-11ed-9b5f-1234bde3cd05
10980380,fl:bo_ln:nam-10,Bohyun Nam,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
10940369,fl:ta_ln:hyodo-2,Takehiko Hyodo,9df03fac-16c8-11ed-9b5f-1234bde3cd05
D1025407,fl:wi_ln:breimeier-1,Witalij Breimeier,4034600d-16c8-11ed-9b5f-1234bde3cd05
9668120,fl:sa_ln:home-1,Sandra Home,c8ea0862-16c7-11ed-9b5f-1234bde3cd05
10679136,fl:sw_ln:buccapatnamtirumala-1,Swapna Buccapatnam Tirumala,08356fad-16c8-11ed-9b5f-1234bde3cd05
10462634,fl:mi_ln:wang-361,Mid Wang,a004806f-16c8-11ed-9b5f-1234bde3cd05
10765386,fl:ta_ln:okamoto-36,Takeshi Okamoto,881ecc4c-16c8-11ed-9b5f-1234bde3cd05
11967251,fl:ry_ln:ogg-1,Ryan Clayton Ogg,40348409-16c8-11ed-9b5f-1234bde3cd05
9542539,fl:je_ln:bell-2,"Jerome R. Bell, Jr.",eee52e85-16c7-11ed-9b5f-1234bde3cd05
10662703,fl:ma_ln:ghanizadehgrayli-1,Mannan Ghanizadehgrayli,a38928f2-16c8-11ed-9b5f-1234bde3cd05
11412052,fl:pa_ln:kutch-1,Patrick G. Kutch,c111042f-16c7-11ed-9b5f-1234bde3cd05
11465136,fl:su_ln:park-355,Sungho Park,5a83681b-16c8-11ed-9b5f-1234bde3cd05
D871407,fl:le_ln:witt-1,Leslie Rae Witt,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
11138198,fl:wa_ln:chan-20,Wai Shun Wilson Chan,4affd925-16c8-11ed-9b5f-1234bde3cd05
12510049,fl:yo_ln:ariasthode-1,Yolanda Meriah Arias-Thode,1893009c-16c8-11ed-9b5f-1234bde3cd05
12049637,fl:ve_ln:hodnik-1,Vesna HODNIK,87e34784-49af-11ed-9879-1234bde3cd05
10191118,fl:da_ln:ladret-1,Daniel Ladret,465355c6-16c8-11ed-9b5f-1234bde3cd05
9913761,fl:mi_ln:trennepohl-1,Michael Dale Trennepohl,edfab6f6-16c7-11ed-9b5f-1234bde3cd05
9938304,fl:ts_ln:kato-14,Tsuyoshi Kato,44dbf1da-16c8-11ed-9b5f-1234bde3cd05
11304733,fl:ta_ln:semingson-1,Taylor Semingson,1893009c-16c8-11ed-9b5f-1234bde3cd05
D828136,fl:br_ln:bellamy-1,Brandon Bellamy,e831a895-16c7-11ed-9b5f-1234bde3cd05
11839900,fl:al_ln:ross-7,Alexander Evan Ross,c9ea42ce-16c7-11ed-9b5f-1234bde3cd05
9031380,fl:ki_ln:jung-14,Kil-soo Jung,755a2aab-16c8-11ed-9b5f-1234bde3cd05
11826149,fl:jo_ln:green-68,Joseph C. Green,d1be501c-16c7-11ed-9b5f-1234bde3cd05
12453801,fl:ji_ln:yan-33,Jianfei Yan,35a90c29-16c8-11ed-9b5f-1234bde3cd05
12240977,fl:no_ln:yoshimura-7,Nobuhiro YOSHIMURA,8951f451-16c8-11ed-9b5f-1234bde3cd05
9155838,fl:ma_ln:boyd-2,Malcolm Stanley Boyd,806a346b-16c8-11ed-9b5f-1234bde3cd05
10166024,fl:wa_ln:williamson-4,"Warren P. Williamson, IV",f1928384-16c7-11ed-9b5f-1234bde3cd05
11633866,fl:ka_ln:nakayama-38,Kazutaka Nakayama,18325001-16c8-11ed-9b5f-1234bde3cd05
12378632,fl:vi_ln:welmann-1,Vitali Welmann,67f12b19-49af-11ed-9879-1234bde3cd05
10143236,fl:mi_ln:laine-2,Michael Laine,0d3f4995-16c8-11ed-9b5f-1234bde3cd05
12116468,fl:wi_ln:curtis-4,William M. Curtis,8e0d0fc0-16c8-11ed-9b5f-1234bde3cd05
10470687,fl:va_ln:sherman-2,Vadim Sherman,4e49a0a0-16c8-11ed-9b5f-1234bde3cd05
11284724,fl:al_ln:hegedus-2,Alexander M. Hegedus,e3046573-16c7-11ed-9b5f-1234bde3cd05
10616628,fl:os_ln:marcia-1,Oscar Marcia,d22abcd6-16c7-11ed-9b5f-1234bde3cd05
10294288,fl:ha_ln:singh-9,Harpreet Singh,4e49a0a0-16c8-11ed-9b5f-1234bde3cd05
11780469,fl:ma_ln:roy-45,Matthew Roy,1ab02271-16c8-11ed-9b5f-1234bde3cd05
9798151,fl:ba_ln:kroon-1,Bart Kroon,789bce50-16c8-11ed-9b5f-1234bde3cd05
12247585,fl:sh_ln:gao-155,Shumin Gao,3b444e27-16c8-11ed-9b5f-1234bde3cd05
10076519,fl:pu_ln:lu-2,Pu-Ping Lu,1416e13d-16c8-11ed-9b5f-1234bde3cd05
9968847,fl:ro_ln:vanderlaan-1,Roger van der Laan,c8bb57fa-16c7-11ed-9b5f-1234bde3cd05
11035847,fl:st_ln:fleming-8,Stephen Jordan Fleming,099466fc-16c8-11ed-9b5f-1234bde3cd05
10998797,fl:ju_ln:clack-1,Justin Clack,dcad0e8f-16c7-11ed-9b5f-1234bde3cd05
10692631,fl:se_ln:lee-562,Seok Ju Lee,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
9045470,fl:da_ln:skibinski-2,David Skibinski,91eedd49-16c8-11ed-9b5f-1234bde3cd05
9349665,fl:ts_ln:yu-31,Tsung-Yuan Yu,b5c9a039-16c7-11ed-9b5f-1234bde3cd05
11469260,fl:to_ln:su-2,Tongshang Su,3b444e27-16c8-11ed-9b5f-1234bde3cd05
10637211,fl:al_ln:lell-1,Alfred Lell,7ea0c9ff-16c8-11ed-9b5f-1234bde3cd05
9670308,fl:el_ln:cosgriffhernandez-1,Elizabeth L. Cosgriff-Hernandez,d22cd096-16c7-11ed-9b5f-1234bde3cd05
10367107,fl:an_ln:johnson-49,Andrew Johnson,49fe4122-16c8-11ed-9b5f-1234bde3cd05
10804321,fl:mi_ln:ikarashi-2,Minoru Ikarashi,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
9315972,fl:pa_ln:surrey-1,Paul Surrey,1b017340-16c8-11ed-9b5f-1234bde3cd05
9524140,fl:mi_ln:leibow-1,Michael Leibow,d929a955-16c7-11ed-9b5f-1234bde3cd05
10632675,fl:is_ln:chanclon-1,Ismael Chanclon,bf69d3e3-16c7-11ed-9b5f-1234bde3cd05
12305967,fl:gu_ln:jiang-64,Guilin Jiang,8cf85cbc-49af-11ed-9879-1234bde3cd05
D761617,fl:jo_ln:dalton-24,Jonathan Dalton,3d7cf203-16c8-11ed-9b5f-1234bde3cd05
10086935,fl:co_ln:shattuck-1,Colman D. Shattuck,0d139fe2-16c8-11ed-9b5f-1234bde3cd05
D895887,fl:jo_ln:bouharb-1,Joseph Bou Harb,3c8b4b55-16c8-11ed-9b5f-1234bde3cd05
11716976,fl:ji_ln:liu-177,Jianyi Liu,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9915307,fl:ha_ln:terry-2,Harold Terry,0b2dd1d8-16c8-11ed-9b5f-1234bde3cd05
12426514,fl:we_ln:you-4,Wen-Chun You,935360b5-49af-11ed-9879-1234bde3cd05
11236975,fl:fr_ln:guyon-2,Franck Guyon,4506093a-16c8-11ed-9b5f-1234bde3cd05
11232577,fl:na_ln:roth-2,Nathaniel Roth,1e9d679f-16c8-11ed-9b5f-1234bde3cd05
10191099,fl:so_ln:lee-144,Soon Young LEE,3eb37495-16c8-11ed-9b5f-1234bde3cd05
12358193,fl:ju_ln:ito-5,Jun Ito,42f90495-16c8-11ed-9b5f-1234bde3cd05
9749880,fl:sc_ln:townley-1,Scott A. Townley,c1edc895-16c7-11ed-9b5f-1234bde3cd05
9202682,fl:ja_ln:heath-14,Jan Heath,c3f68153-16c7-11ed-9b5f-1234bde3cd05
9668865,fl:pe_ln:strzepa-1,Peter Strzepa,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
12509374,fl:me_ln:duan-2,Mengyuan Duan,3b444e27-16c8-11ed-9b5f-1234bde3cd05
11625417,fl:tu_ln:pham-16,Tuan Pham,12c9bbe6-16c8-11ed-9b5f-1234bde3cd05
11838917,fl:ju_ln:montojo-1,Juan Montojo,1893009c-16c8-11ed-9b5f-1234bde3cd05
9071964,fl:th_ln:senese-1,Thomas J. Senese,e5e40109-16c7-11ed-9b5f-1234bde3cd05
9152220,fl:ma_ln:chetlur-1,Malolan Chetlur,68a4ea01-16c8-11ed-9b5f-1234bde3cd05
11506077,fl:de_ln:trivedi-1,Deepak Trivedi,08805fd5-16c8-11ed-9b5f-1234bde3cd05
12082011,fl:ol_ln:liberg-1,Olof Liberg,4026c04c-16c8-11ed-9b5f-1234bde3cd05
9923267,fl:ar_ln:ahmadivand-1,Arash Ahmadivand,f4141084-16c7-11ed-9b5f-1234bde3cd05
9930039,fl:ni_ln:smolyanskiy-1,Nikolay Smolyanskiy,5836da24-16c8-11ed-9b5f-1234bde3cd05
10431375,fl:je_ln:schueler-1,Jeremy R. Schueler,d9493999-16c7-11ed-9b5f-1234bde3cd05
11278586,fl:ko_ln:tamura-7,Kotaro Tamura,b47a5f39-16c7-11ed-9b5f-1234bde3cd05
10356123,fl:da_ln:stolarz-1,Damien Phelan Stolarz,15c69712-16c8-11ed-9b5f-1234bde3cd05
12304943,fl:ma_ln:rixon-2,Mark W. Rixon,5836da24-16c8-11ed-9b5f-1234bde3cd05
D1067396,fl:ji_ln:yong-12,Jinfeng Yong,843f4caa-49af-11ed-9879-1234bde3cd05
8956162,fl:gu_ln:devreese-1,Guy De Vreese,9dd5b1f9-16c8-11ed-9b5f-1234bde3cd05
11958850,fl:yu_ln:zhang-286,Yun Zhang,0c4fb5d0-16c8-11ed-9b5f-1234bde3cd05
10712099,fl:ya_ln:yamamoto-28,Yasushi Yamamoto,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
11063498,fl:ju_ln:nishino-3,Junki Nishino,8bf20cf7-16c8-11ed-9b5f-1234bde3cd05
12484429,fl:to_ln:trojacki-1,Tomasz Trojacki,0b34c30a-16c8-11ed-9b5f-1234bde3cd05
11036350,fl:ed_ln:stein-4,Edward Stein,c18d2b53-16c7-11ed-9b5f-1234bde3cd05
9576811,fl:ke_ln:kanarik-1,Keren Jacobs Kanarik,b86c5343-16c7-11ed-9b5f-1234bde3cd05
12031551,fl:sa_ln:alshaibani-1,Samil Alshaibani,7b755d5b-16c8-11ed-9b5f-1234bde3cd05
11389693,fl:do_ln:kim-187,Dong Soo Kim,5fe1183d-16c8-11ed-9b5f-1234bde3cd05
11991150,fl:ga_ln:lim-8,Gak-Soo Lim,3eb30168-16c8-11ed-9b5f-1234bde3cd05
8941725,fl:sa_ln:no-2,Sang Yong NO,75f07306-16c8-11ed-9b5f-1234bde3cd05
11842485,fl:ta_ln:tan-24,Tao Tan,3c3d3243-16c8-11ed-9b5f-1234bde3cd05
12057440,fl:ho_ln:oh-16,Hokil Oh,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
11507842,fl:yu_ln:oki-8,Yusuke Oki,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
9931926,fl:an_ln:povinelli-1,Anthony J. Povinelli,f540992d-16c7-11ed-9b5f-1234bde3cd05
12377438,fl:se_ln:gibanel-1,Sebastien Gibanel,8376f7e7-49af-11ed-9879-1234bde3cd05
11085279,fl:xi_ln:zhao-144,Xinglong ZHAO,4b6a6f27-16c8-11ed-9b5f-1234bde3cd05
10854213,fl:ja_ln:plogsties-1,Jan Plogsties,2e42b0eb-16c8-11ed-9b5f-1234bde3cd05
11264680,fl:ge_ln:ho-1,Geoffrey Matthew Ho,c312e3d5-16c7-11ed-9b5f-1234bde3cd05
9441259,fl:go_ln:collier-1,Gordon Bruce Collier,7c08254b-16c8-11ed-9b5f-1234bde3cd05
9312646,fl:ju_ln:umetsu-1,Jun Umetsu,b6d74843-16c7-11ed-9b5f-1234bde3cd05
12463645,fl:is_ln:takobe-1,Isao Takobe,881ecc4c-16c8-11ed-9b5f-1234bde3cd05
9129250,001wwao8tcfowqif3g924pk7j,Jill Kathleen Sestini,086f8882-16c8-11ed-9b5f-1234bde3cd05
D1061887,fl:pe_ln:chaikowsky-1,Peter Chaikowsky,fb226106-16c7-11ed-9b5f-1234bde3cd05
9819497,fl:sw_ln:daingade-1,Swapnil Daingade,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
9599010,fl:ai_ln:kawamoto-1,Aiko Kawamoto,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
11258047,fl:ta_ln:yamanaka-18,Takahiko Yamanaka,a11bdb31-16c8-11ed-9b5f-1234bde3cd05
11397286,fl:da_ln:lueneburg-1,David C. Lueneburg,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
12156277,fl:kr_ln:mukkavilli-1,Krishna Kiran Mukkavilli,1893009c-16c8-11ed-9b5f-1234bde3cd05
9553593,fl:me_ln:weng-2,Meng-Tse Weng,90e8d862-16c8-11ed-9b5f-1234bde3cd05
9062920,fl:yi_ln:hsieh-35,YI-SHIH HSIEH,907f9ab3-16c8-11ed-9b5f-1234bde3cd05
11056356,fl:ma_ln:kobrinsky-1,Mauro J. Kobrinsky,12c9bbe6-16c8-11ed-9b5f-1234bde3cd05
9219445,fl:je_ln:dykstra-2,Jeffrey A. Dykstra,5a4db1bb-16c8-11ed-9b5f-1234bde3cd05
